offense_description,district,shooting,month,weekend,hour,day
BURGLARY - RESIDENTIAL,A7,0,10,1,10,16
THREATS TO DO BODILY HARM,B3,0,10,1,10,16
PROPERTY - FOUND,E5,0,10,1,10,16
TOWED MOTOR VEHICLE,C11,0,10,1,10,16
M/V ACCIDENT - POLICE VEHICLE,D4,0,10,1,10,16
M/V ACCIDENT - OTHER,B2,0,10,1,10,16
HARASSMENT/ CRIMINAL HARASSMENT,E13,0,10,1,10,16
TOWED MOTOR VEHICLE,D4,0,10,1,11,16
MISSING PERSON - LOCATED,B3,0,10,1,11,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,1,11,16
VANDALISM,B3,0,10,1,11,16
FIRE REPORT,B2,0,10,1,11,16
INVESTIGATE PERSON,C6,0,10,1,11,16
INVESTIGATE PERSON,A15,0,10,1,11,16
LARCENY SHOPLIFTING,D4,0,10,1,12,16
PROPERTY - LOST/ MISSING,D14,0,10,1,12,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,0,10,1,12,16
SICK/INJURED/MEDICAL - PERSON,B2,0,10,1,12,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,0,10,1,12,16
ASSAULT - AGGRAVATED,D4,0,10,1,12,16
LARCENY THEFT FROM BUILDING,C6,0,10,1,12,16
LARCENY THEFT FROM MV - NON-ACCESSORY,D4,0,10,1,12,16
SICK/INJURED/MEDICAL - PERSON,E13,0,10,1,13,16
VANDALISM,B2,0,10,1,13,16
LARCENY SHOPLIFTING,B3,0,10,1,13,16
LARCENY THEFT FROM BUILDING,C6,0,10,1,14,16
INVESTIGATE PROPERTY,A1,0,10,1,14,16
THREATS TO DO BODILY HARM,B2,0,10,1,14,16
LARCENY SHOPLIFTING,C11,0,10,1,14,16
SICK/INJURED/MEDICAL - PERSON,D4,0,10,1,14,16
INVESTIGATE PROPERTY,C11,0,10,1,14,16
INVESTIGATE PROPERTY,C11,0,10,1,14,16
INVESTIGATE PROPERTY,C11,0,10,1,14,16
LARCENY SHOPLIFTING,E18,0,10,1,14,16
VANDALISM,C6,0,10,1,14,16
SICK ASSIST,A1,0,10,1,14,16
PROPERTY - LOST/ MISSING,A1,0,10,1,14,16
PROPERTY - FOUND,E5,0,10,1,15,16
SICK ASSIST,B2,0,10,1,15,16
PROPERTY - LOST/ MISSING,A1,0,10,1,15,16
SICK ASSIST,C6,0,10,1,15,16
LARCENY THEFT FROM BUILDING,A1,0,10,1,15,16
LARCENY THEFT FROM BUILDING,D4,0,10,1,16,16
VANDALISM,D4,0,10,1,16,16
INVESTIGATE PROPERTY,E18,0,10,1,16,16
PROPERTY - LOST/ MISSING,A1,0,10,1,16,16
LARCENY SHOPLIFTING,D4,0,10,1,16,16
VANDALISM,B2,0,10,1,16,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,0,10,1,16,16
M/V ACCIDENT - PERSONAL INJURY,B3,0,10,1,16,16
LARCENY THEFT FROM BUILDING,E18,0,10,1,16,16
VANDALISM,B3,0,10,1,16,16
VANDALISM,B3,0,10,1,16,16
VANDALISM,B3,0,10,1,16,16
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B2,0,10,1,16,16
SICK/INJURED/MEDICAL - PERSON,A1,0,10,1,17,16
VANDALISM,B2,0,10,1,17,16
ASSAULT - SIMPLE,A1,0,10,1,17,16
ASSAULT - SIMPLE,A7,0,10,1,17,16
TOWED MOTOR VEHICLE,C6,0,10,1,17,16
M/V ACCIDENT - OTHER,B2,0,10,1,17,16
M/V ACCIDENT - PERSONAL INJURY,C6,0,10,1,17,16
THREATS TO DO BODILY HARM,E5,0,10,1,17,16
THREATS TO DO BODILY HARM,B3,0,10,1,17,16
LARCENY SHOPLIFTING,A1,0,10,1,17,16
TRESPASSING,C11,0,10,1,18,16
LARCENY SHOPLIFTING,A7,0,10,1,18,16
INVESTIGATE PROPERTY,B2,1,10,1,18,16
INVESTIGATE PERSON,B2,0,10,1,18,16
SICK ASSIST,C6,0,10,1,18,16
RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),C6,0,10,1,18,16
M/V - LEAVING SCENE - PERSONAL INJURY,B2,0,10,1,18,16
VERBAL DISPUTE,D4,0,10,1,18,16
LARCENY THEFT OF MV PARTS & ACCESSORIES,A1,0,10,1,19,16
M/V ACCIDENT - PROPERTY DAMAGE,A7,0,10,1,19,16
INVESTIGATE PERSON,A15,1,10,1,19,16
LARCENY SHOPLIFTING,D4,0,10,1,19,16
SICK ASSIST,A1,0,10,1,19,16
ROBBERY,E18,0,10,1,19,16
ASSAULT - AGGRAVATED,D4,0,10,1,19,16
INVESTIGATE PROPERTY,B2,0,10,1,19,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,0,10,1,19,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,0,10,1,19,16
SICK ASSIST,D14,0,10,1,19,16
MISSING PERSON - LOCATED,B3,0,10,1,19,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,0,10,1,20,16
LARCENY SHOPLIFTING,A7,0,10,1,20,16
LARCENY ALL OTHERS,D4,0,10,1,20,16
"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,1,10,1,20,16
ASSAULT - AGGRAVATED,C11,0,10,1,20,16
ASSAULT - AGGRAVATED,C11,0,10,1,20,16
INVESTIGATE PERSON,E13,0,10,1,20,16
M/V ACCIDENT - POLICE VEHICLE,C11,1,10,1,21,16
SICK/INJURED/MEDICAL - PERSON,E5,0,10,1,21,16
VANDALISM,B2,0,10,1,21,16
LARCENY THEFT OF MV PARTS & ACCESSORIES,B3,0,10,1,21,16
AUTO THEFT,B3,0,10,1,21,16
SICK/INJURED/MEDICAL - PERSON,B3,0,10,1,21,16
LICENSE PREMISE VIOLATION,A7,0,10,1,21,16
ASSAULT - SIMPLE,A1,0,10,1,21,16
VAL - VIOLATION OF AUTO LAW,B3,0,10,1,21,16
INVESTIGATE PERSON,D4,0,10,1,22,16
EXTORTION OR BLACKMAIL,E13,0,10,1,22,16
LICENSE PREMISE VIOLATION,A7,0,10,1,22,16
BURGLARY - RESIDENTIAL,A7,0,10,1,22,16
M/V ACCIDENT - OTHER,D4,0,10,1,22,16
WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,B2,0,10,1,22,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,0,10,1,22,16
SICK ASSIST,B2,0,10,1,22,16
INVESTIGATE PROPERTY,E18,0,10,1,22,16
ASSAULT - SIMPLE,A1,0,10,1,22,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,0,10,1,23,16
MISSING PERSON - NOT REPORTED - LOCATED,B2,0,10,1,23,16
M/V - LEAVING SCENE - PROPERTY DAMAGE,E5,0,10,1,23,16
FRAUD - IMPERSONATION,D4,0,10,0,0,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,0,0,17
M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,B3,0,10,0,0,17
MISSING PERSON - LOCATED,E18,0,10,0,0,17
INVESTIGATE PROPERTY,B2,0,10,0,0,17
AUTO THEFT,E18,0,10,0,0,17
VAL - VIOLATION OF AUTO LAW,C11,0,10,0,0,17
INVESTIGATE PERSON,C6,0,10,0,0,17
FRAUD - CREDIT CARD / ATM FRAUD,B3,0,10,0,0,17
M/V ACCIDENT - PERSONAL INJURY,C6,0,10,0,0,17
PROPERTY - FOUND,D14,0,10,0,0,17
VERBAL DISPUTE,B2,0,10,0,0,17
INVESTIGATE PERSON,E18,1,10,0,0,17
SICK ASSIST,B2,0,10,0,0,17
M/V ACCIDENT - PROPERTY DAMAGE,E5,0,10,0,1,17
ASSAULT - SIMPLE,A1,0,10,0,1,17
INVESTIGATE PERSON,D14,0,10,0,1,17
BURGLARY - RESIDENTIAL,A1,0,10,0,1,17
M/V ACCIDENT - OTHER,B2,0,10,0,2,17
INVESTIGATE PROPERTY,B3,0,10,0,2,17
INVESTIGATE PERSON,E18,0,10,0,4,17
THREATS TO DO BODILY HARM,A1,0,10,0,5,17
MISSING PERSON - LOCATED,,0,10,0,5,17
LARCENY THEFT FROM BUILDING,D4,0,10,0,5,17
LARCENY ALL OTHERS,D4,0,10,0,5,17
ASSAULT - SIMPLE,E13,0,10,0,5,17
LARCENY ALL OTHERS,B2,0,10,0,5,17
LARCENY THEFT FROM MV - NON-ACCESSORY,C6,0,10,0,5,17
INVESTIGATE PROPERTY,A1,0,10,0,6,17
INVESTIGATE PROPERTY,B2,0,10,0,6,17
SICK ASSIST,C11,0,10,0,6,17
LARCENY THEFT OF BICYCLE,D4,0,10,0,7,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,0,10,0,7,17
TOWED MOTOR VEHICLE,A1,0,10,0,7,17
M/V ACCIDENT - OTHER,E18,0,10,0,7,17
INVESTIGATE PERSON,A7,0,10,0,7,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,0,10,0,8,17
M/V ACCIDENT - PERSONAL INJURY,B2,0,10,0,8,17
SICK ASSIST,C11,0,10,0,8,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,0,10,0,8,17
INVESTIGATE PERSON,C6,0,10,0,8,17
M/V ACCIDENT - PROPERTY DAMAGE,E5,0,10,0,8,17
M/V ACCIDENT - PROPERTY DAMAGE,,0,10,0,8,17
FIRE REPORT/ALARM - FALSE,C11,0,10,0,8,17
FORGERY / COUNTERFEITING,E5,0,10,0,9,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,0,10,0,9,17
INVESTIGATE PERSON,B3,0,10,0,9,17
MISSING PERSON,C6,0,10,0,9,17
ASSAULT - SIMPLE,B2,0,10,0,9,17
INVESTIGATE PERSON,A1,0,10,0,9,17
TOWED MOTOR VEHICLE,B3,0,10,0,9,17
SICK ASSIST,C6,0,10,0,9,17
M/V ACCIDENT - PERSONAL INJURY,D14,0,10,0,9,17
VANDALISM,C11,0,10,0,9,17
THREATS TO DO BODILY HARM,C11,0,10,0,9,17
PROPERTY - FOUND,A1,0,10,0,10,17
PROPERTY - LOST/ MISSING,B2,0,10,0,10,17
TOWED MOTOR VEHICLE,D4,0,10,0,10,17
TOWED MOTOR VEHICLE,D14,0,10,0,10,17
HARASSMENT/ CRIMINAL HARASSMENT,C6,0,10,0,10,17
LARCENY THEFT FROM BUILDING,A1,0,10,0,10,17
INVESTIGATE PERSON,B2,0,10,0,10,17
TOWED MOTOR VEHICLE,E5,0,10,0,10,17
LARCENY ALL OTHERS,E13,0,10,0,10,17
TOWED MOTOR VEHICLE,C11,0,10,0,10,17
VERBAL DISPUTE,C11,0,10,0,10,17
INVESTIGATE PERSON,B3,0,10,0,10,17
LARCENY ALL OTHERS,E13,0,10,0,11,17
PROPERTY - LOST/ MISSING,C11,0,10,0,11,17
PROPERTY - LOST/ MISSING,D4,0,10,0,11,17
AUTO THEFT,B2,0,10,0,11,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,0,10,0,11,17
VAL - OPERATING AFTER REV/SUSP.,E5,0,10,0,11,17
SICK ASSIST,B2,0,10,0,11,17
LARCENY THEFT FROM BUILDING,D14,0,10,0,11,17
LARCENY THEFT FROM BUILDING,E18,0,10,0,11,17
ASSAULT - SIMPLE,C11,0,10,0,11,17
THREATS TO DO BODILY HARM,D4,0,10,0,11,17
LARCENY THEFT FROM MV - NON-ACCESSORY,B2,0,10,0,11,17
ASSAULT - AGGRAVATED,C6,0,10,0,11,17
SICK ASSIST,B2,0,10,0,11,17
INVESTIGATE PROPERTY,C6,0,10,0,11,17
LARCENY ALL OTHERS,C6,0,10,0,11,17
LARCENY THEFT OF BICYCLE,B2,0,10,0,11,17
INVESTIGATE PERSON,B3,0,10,0,11,17
INVESTIGATE PROPERTY,B2,1,10,0,11,17
M/V ACCIDENT - PROPERTY DAMAGE,A15,0,10,0,11,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,0,11,17
PROPERTY - LOST/ MISSING,A1,0,10,0,11,17
TOWED MOTOR VEHICLE,C11,0,10,0,11,17
INVESTIGATE PERSON,C6,0,10,0,12,17
FRAUD - FALSE PRETENSE / SCHEME,E5,0,10,0,12,17
FRAUD - FALSE PRETENSE / SCHEME,E5,0,10,0,12,17
INVESTIGATE PERSON,C6,0,10,0,12,17
INVESTIGATE PROPERTY,A1,0,10,0,12,17
INVESTIGATE PERSON,E13,0,10,0,12,17
LARCENY THEFT FROM BUILDING,D14,0,10,0,12,17
SICK ASSIST,C11,0,10,0,12,17
INVESTIGATE PERSON,A1,0,10,0,12,17
M/V ACCIDENT - PROPERTY DAMAGE,A7,0,10,0,12,17
THREATS TO DO BODILY HARM,B2,0,10,0,12,17
ROBBERY,C6,0,10,0,12,17
SICK ASSIST,E18,0,10,0,12,17
INVESTIGATE PERSON,B2,0,10,0,12,17
SICK ASSIST,A1,0,10,0,12,17
SICK ASSIST - DRUG RELATED ILLNESS,A1,0,10,0,12,17
INVESTIGATE PROPERTY,D4,0,10,0,12,17
PROPERTY - LOST/ MISSING,A1,0,10,0,13,17
LARCENY THEFT FROM BUILDING,E13,0,10,0,13,17
M/V ACCIDENT - OTHER CITY VEHICLE,A1,0,10,0,13,17
INVESTIGATE PROPERTY,C11,0,10,0,13,17
THREATS TO DO BODILY HARM,B2,0,10,0,13,17
INVESTIGATE PERSON,A1,0,10,0,13,17
LARCENY SHOPLIFTING,D4,0,10,0,13,17
LARCENY SHOPLIFTING,D4,0,10,0,13,17
TOWED MOTOR VEHICLE,C11,0,10,0,13,17
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,0,10,0,13,17
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,0,10,0,13,17
SICK ASSIST,E5,0,10,0,13,17
SICK ASSIST,C11,0,10,0,13,17
THREATS TO DO BODILY HARM,D14,0,10,0,13,17
VAL - VIOLATION OF AUTO LAW,D4,0,10,0,13,17
SICK ASSIST,E13,0,10,0,13,17
SICK ASSIST,B2,0,10,0,14,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,0,10,0,14,17
INVESTIGATE PERSON,A15,0,10,0,14,17
PROPERTY - FOUND,A7,0,10,0,14,17
MISSING PERSON,D14,0,10,0,14,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,0,10,0,14,17
VANDALISM,D14,0,10,0,14,17
VAL - VIOLATION OF AUTO LAW,A1,0,10,0,14,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,0,10,0,14,17
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,0,10,0,14,17
INVESTIGATE PERSON,A7,0,10,0,14,17
INVESTIGATE PERSON,D14,0,10,0,14,17
VAL - VIOLATION OF AUTO LAW,A1,0,10,0,14,17
SICK ASSIST,D14,0,10,0,14,17
INVESTIGATE PERSON,E13,0,10,0,15,17
INVESTIGATE PERSON,A1,0,10,0,15,17
LARCENY SHOPLIFTING,B2,0,10,0,15,17
LARCENY THEFT FROM BUILDING,B2,0,10,0,15,17
SICK ASSIST,D4,0,10,0,15,17
LARCENY ALL OTHERS,B2,0,10,0,15,17
BURGLARY - RESIDENTIAL,D14,0,10,0,15,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,0,15,17
ASSAULT - SIMPLE,D4,0,10,0,15,17
LARCENY SHOPLIFTING,A1,0,10,0,15,17
HARASSMENT/ CRIMINAL HARASSMENT,C6,0,10,0,16,17
LARCENY THEFT FROM MV - NON-ACCESSORY,C11,0,10,0,16,17
LARCENY SHOPLIFTING,D4,0,10,0,16,17
INVESTIGATE PROPERTY,A1,0,10,0,16,17
LARCENY SHOPLIFTING,E5,0,10,0,16,17
VANDALISM,C6,0,10,0,16,17
M/V ACCIDENT - PERSONAL INJURY,B3,0,10,0,16,17
M/V ACCIDENT - OTHER,E5,0,10,0,16,17
PROPERTY - LOST/ MISSING,B2,0,10,0,16,17
LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,0,10,0,16,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,0,10,0,16,17
SICK ASSIST,B3,0,10,0,16,17
SICK ASSIST,C11,0,10,0,16,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,0,10,0,16,17
AUTO THEFT - MOTORCYCLE / SCOOTER,D4,0,10,0,17,17
M/V - LEAVING SCENE - PERSONAL INJURY,D4,0,10,0,17,17
SICK/INJURED/MEDICAL - PERSON,C11,0,10,0,17,17
VAL - VIOLATION OF AUTO LAW,E5,0,10,0,17,17
VAL - OPERATING AFTER REV/SUSP.,E18,0,10,0,17,17
SICK ASSIST,D4,0,10,0,17,17
INVESTIGATE PERSON,D4,0,10,0,17,17
SICK ASSIST,C11,0,10,0,17,17
PROPERTY - LOST/ MISSING,B2,0,10,0,17,17
FRAUD - FALSE PRETENSE / SCHEME,B3,0,10,0,17,17
SICK ASSIST,E13,0,10,0,17,17
DEATH INVESTIGATION,E18,0,10,0,17,17
ASSAULT - SIMPLE,A1,0,10,0,17,17
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A7,0,10,0,17,17
SICK/INJURED/MEDICAL - PERSON,C11,0,10,0,17,17
TOWED MOTOR VEHICLE,B2,0,10,0,17,17
LARCENY THEFT FROM BUILDING,A1,0,10,0,17,17
FIRE REPORT,D4,0,10,0,17,17
INVESTIGATE PROPERTY,B2,0,10,0,18,17
VANDALISM,C11,0,10,0,18,17
LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,0,10,0,18,17
HARASSMENT/ CRIMINAL HARASSMENT,A1,0,10,0,18,17
ROBBERY,D4,0,10,0,18,17
INVESTIGATE PERSON,A1,0,10,0,18,17
PROPERTY - FOUND,D4,0,10,0,18,17
INVESTIGATE PERSON,E18,0,10,0,18,17
VAL - VIOLATION OF AUTO LAW,A7,0,10,0,18,17
TRESPASSING,E13,0,10,0,18,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,0,10,0,18,17
VAL - OPERATING AFTER REV/SUSP.,C11,0,10,0,18,17
TOWED MOTOR VEHICLE,C6,0,10,0,18,17
LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,0,10,0,19,17
M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,0,10,0,19,17
LARCENY SHOPLIFTING,E5,0,10,0,19,17
ASSAULT - SIMPLE,D4,0,10,0,19,17
PROPERTY - LOST/ MISSING,D4,0,10,0,19,17
MISSING PERSON - LOCATED,B2,0,10,0,19,17
INVESTIGATE PERSON,E18,0,10,0,19,17
WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,C11,0,10,0,20,17
LARCENY THEFT FROM MV - NON-ACCESSORY,D4,0,10,0,20,17
LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,0,10,0,20,17
PROPERTY - LOST/ MISSING,C6,0,10,0,20,17
SICK ASSIST,B2,0,10,0,20,17
INVESTIGATE PROPERTY,B2,0,10,0,20,17
MISSING PERSON - LOCATED,B2,0,10,0,20,17
ASSAULT - SIMPLE,A1,0,10,0,21,17
VERBAL DISPUTE,B3,0,10,0,21,17
WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,D4,0,10,0,21,17
FRAUD - FALSE PRETENSE / SCHEME,E5,0,10,0,21,17
M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6,0,10,0,21,17
LARCENY SHOPLIFTING,B2,0,10,0,21,17
AUTO THEFT,B2,0,10,0,22,17
INVESTIGATE PERSON,E13,0,10,0,22,17
ASSAULT - SIMPLE,D14,0,10,0,22,17
INVESTIGATE PERSON,,0,10,0,22,17
SICK ASSIST,C6,0,10,0,22,17
INVESTIGATE PERSON,C11,0,10,0,22,17
INVESTIGATE PROPERTY,C11,0,10,0,22,17
LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,0,10,0,22,17
M/V ACCIDENT - OTHER,B2,0,10,0,22,17
VANDALISM,B3,0,10,0,22,17
M/V ACCIDENT - PERSONAL INJURY,B2,0,10,0,23,17
SICK ASSIST,B2,0,10,0,23,17
HARASSMENT/ CRIMINAL HARASSMENT,E13,0,10,0,0,18
SUDDEN DEATH,C6,0,10,0,0,18
FRAUD - FALSE PRETENSE / SCHEME,E18,0,10,0,0,18
FORGERY / COUNTERFEITING,E5,0,10,0,0,18
INVESTIGATE PERSON,B3,0,10,0,0,18
LARCENY ALL OTHERS,C11,0,10,0,0,18
M/V ACCIDENT - PERSONAL INJURY,D4,0,10,0,0,18
INVESTIGATE PERSON,C11,0,10,0,0,18
LARCENY ALL OTHERS,E18,0,10,0,0,18
INVESTIGATE PERSON,E13,0,10,0,0,18
ASSAULT - AGGRAVATED,D4,0,10,0,0,18
LARCENY THEFT FROM BUILDING,D14,0,10,0,1,18
MISSING PERSON - LOCATED,E13,0,10,0,1,18
THREATS TO DO BODILY HARM,C11,0,10,0,1,18
LARCENY THEFT FROM MV - NON-ACCESSORY,C11,0,10,0,2,18
FIRE REPORT,E13,0,10,0,2,18
TOWED MOTOR VEHICLE,A1,0,10,0,2,18
LARCENY THEFT OF MV PARTS & ACCESSORIES,A1,0,10,0,3,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,0,3,18
M/V ACCIDENT - OTHER,C6,0,10,0,4,18
TOWED MOTOR VEHICLE,A7,0,10,0,5,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,0,10,0,5,18
FRAUD - FALSE PRETENSE / SCHEME,C11,0,10,0,6,18
SICK ASSIST,C11,0,10,0,6,18
LARCENY THEFT FROM MV - NON-ACCESSORY,B2,0,10,0,6,18
LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,0,10,0,6,18
SUDDEN DEATH,C11,0,10,0,6,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,,0,10,0,7,18
PROPERTY - FOUND,E18,0,10,0,7,18
M/V ACCIDENT - PROPERTY DAMAGE,C6,0,10,0,7,18
TOWED MOTOR VEHICLE,E18,0,10,0,7,18
INVESTIGATE PERSON,D4,0,10,0,7,18
VANDALISM,E5,0,10,0,8,18
PROPERTY - ACCIDENTAL DAMAGE,E18,0,10,0,8,18
TOWED MOTOR VEHICLE,E18,0,10,0,8,18
INVESTIGATE PERSON,B2,0,10,0,8,18
INVESTIGATE PERSON,E13,0,10,0,8,18
VANDALISM,A1,0,10,0,8,18
BURGLARY - RESIDENTIAL,D4,0,10,0,8,18
TOWED MOTOR VEHICLE,D4,0,10,0,8,18
INVESTIGATE PERSON,B3,0,10,0,8,18
LARCENY THEFT FROM BUILDING,E5,0,10,0,8,18
WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,0,10,0,8,18
PROPERTY - LOST/ MISSING,A1,0,10,0,9,18
MISSING PERSON,A1,0,10,0,9,18
M/V ACCIDENT - OTHER,B2,0,10,0,9,18
INVESTIGATE PERSON,A1,0,10,0,9,18
LARCENY SHOPLIFTING,A1,0,10,0,9,18
WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,0,10,0,9,18
TOWED MOTOR VEHICLE,B3,0,10,0,9,18
INVESTIGATE PROPERTY,A7,0,10,0,9,18
INVESTIGATE PROPERTY,D14,0,10,0,9,18
INVESTIGATE PERSON,B3,0,10,0,9,18
INVESTIGATE PERSON,E18,0,10,0,10,18
FRAUD - IMPERSONATION,B2,0,10,0,10,18
INVESTIGATE PROPERTY,D14,0,10,0,10,18
WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,0,10,0,10,18
INVESTIGATE PERSON,B2,0,10,0,10,18
TOWED MOTOR VEHICLE,C6,0,10,0,10,18
TOWED MOTOR VEHICLE,C6,0,10,0,10,18
INVESTIGATE PERSON,A15,0,10,0,10,18
LARCENY SHOPLIFTING,A1,0,10,0,10,18
M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4,0,10,0,10,18
PROPERTY - FOUND,D4,0,10,0,11,18
THREATS TO DO BODILY HARM,A1,0,10,0,11,18
M/V - LEAVING SCENE - PERSONAL INJURY,E13,0,10,0,11,18
SICK ASSIST,C11,0,10,0,11,18
SICK ASSIST,C11,0,10,0,11,18
SICK ASSIST,E13,0,10,0,11,18
LARCENY SHOPLIFTING,D4,0,10,0,11,18
TOWED MOTOR VEHICLE,B2,0,10,0,11,18
SICK ASSIST - DRUG RELATED ILLNESS,D4,0,10,0,11,18
INVESTIGATE PROPERTY,A1,0,10,0,12,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,0,12,18
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6,0,10,0,12,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,0,10,0,12,18
M/V ACCIDENT - OTHER,E18,0,10,0,12,18
MISSING PERSON,A7,0,10,0,12,18
SICK ASSIST,C6,0,10,0,12,18
M/V ACCIDENT - PROPERTY DAMAGE,C6,0,10,0,12,18
SICK ASSIST,C11,0,10,0,12,18
OTHER OFFENSE,A1,0,10,0,12,18
M/V ACCIDENT - POLICE VEHICLE,C11,0,10,0,12,18
LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,0,10,0,13,18
INVESTIGATE PROPERTY,E13,0,10,0,13,18
LARCENY SHOPLIFTING,D4,0,10,0,13,18
PROPERTY - LOST/ MISSING,A7,0,10,0,14,18
LARCENY THEFT OF MV PARTS & ACCESSORIES,A1,0,10,0,14,18
INVESTIGATE PERSON,B2,0,10,0,14,18
SICK ASSIST,A1,0,10,0,14,18
M/V ACCIDENT - PROPERTY DAMAGE,C11,0,10,0,14,18
VERBAL DISPUTE,B3,0,10,0,14,18
ROBBERY,A1,0,10,0,14,18
FRAUD - WIRE,D14,0,10,0,14,18
INVESTIGATE PERSON,B2,0,10,0,14,18
INVESTIGATE PERSON,B2,0,10,0,14,18
MISSING PERSON - NOT REPORTED - LOCATED,A7,0,10,0,14,18
FRAUD - FALSE PRETENSE / SCHEME,C11,0,10,0,14,18
INVESTIGATE PERSON,E18,0,10,0,14,18
LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,0,10,0,14,18
INVESTIGATE PERSON,B2,0,10,0,14,18
FRAUD - CREDIT CARD / ATM FRAUD,D14,0,10,0,15,18
ASSAULT - AGGRAVATED,C11,0,10,0,15,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,0,10,0,15,18
INVESTIGATE PERSON,A1,0,10,0,15,18
MISSING PERSON - LOCATED,B2,0,10,0,15,18
ROBBERY,C11,0,10,0,15,18
MISSING PERSON - NOT REPORTED - LOCATED,B3,0,10,0,15,18
PROPERTY - LOST/ MISSING,D4,0,10,0,15,18
PROPERTY - FOUND,A1,0,10,0,15,18
LARCENY SHOPLIFTING,B2,0,10,0,15,18
KIDNAPPING/CUSTODIAL KIDNAPPING/ ABDUCTION,B2,0,10,0,15,18
VANDALISM,A1,0,10,0,16,18
DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,0,10,0,16,18
ASSAULT - AGGRAVATED,C11,0,10,0,16,18
M/V ACCIDENT - OTHER CITY VEHICLE,B2,0,10,0,16,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,0,10,0,16,18
INVESTIGATE PERSON,B3,0,10,0,16,18
FRAUD - FALSE PRETENSE / SCHEME,C11,0,10,0,16,18
LARCENY ALL OTHERS,B2,0,10,0,16,18
SICK/INJURED/MEDICAL - PERSON,A1,0,10,0,16,18
"ANIMAL INCIDENTS (DOG BITES, LOST DOG, ETC)",E5,0,10,0,16,18
INVESTIGATE PERSON,E13,0,10,0,16,18
M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,0,10,0,16,18
LARCENY THEFT FROM BUILDING,D4,0,10,0,17,18
INVESTIGATE PERSON,D4,0,10,0,17,18
